,data_url,labels
0,./Fatigue Detection/closed_eye\s0004_00998_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06845_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06344_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00019_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02896_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01773_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00444_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01398_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03003_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00463_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02689_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03099_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_00633_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02592_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00121_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01407_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01072_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04609_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00552_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01391_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04285_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00308_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00891_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02447_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05107_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06132_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00182_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00833_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05995_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07890_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0027_00311_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0007_00432_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03076_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06353_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00697_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_00835_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03119_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00987_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0010_00370_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02095_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04551_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00663_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03819_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0021_00555_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00778_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00200_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01118_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04340_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00463_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_00470_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03341_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05933_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06658_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00383_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07347_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00281_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02285_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0015_00892_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00956_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00331_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03339_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0016_01822_1_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_04500_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02193_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05131_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0012_05135_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0012_04151_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02727_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01063_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01318_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03846_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03064_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0011_01598_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07991_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01178_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00704_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02397_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00975_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0029_00172_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00264_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_01008_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00103_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00157_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00211_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0023_00397_0_0_1_1_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06245_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08340_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00315_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00751_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05957_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02611_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01899_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02153_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01064_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00606_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00349_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03347_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00194_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02001_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0022_00277_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00487_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00999_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03536_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0028_00718_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00369_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04838_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0019_04655_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_00434_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_08703_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00149_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00861_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00163_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01268_0_0_0_2_1_03.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01200_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04996_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/open_eye\s0027_00452_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0020_00569_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_05915_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00623_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00708_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00361_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02890_0_1_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0021_00766_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02494_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00353_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02541_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00043_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01411_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00004_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0021_00193_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00818_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_01062_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00909_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00333_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05368_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0022_00208_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03287_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_03799_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_01096_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01724_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02952_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06150_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0028_00291_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0020_00627_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00369_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03385_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_05218_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0012_04905_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0001_02658_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00430_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0011_00700_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00533_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03981_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04558_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00652_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0003_00476_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04987_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07042_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_05098_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00538_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02611_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_04845_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0012_04371_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03310_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03099_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_01195_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00321_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00502_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02435_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00278_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00340_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04891_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05650_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07300_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00059_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04821_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/open_eye\s0024_00252_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_05438_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0017_01389_1_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03401_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0023_00497_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07888_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0029_01096_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0013_00129_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04535_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0012_05370_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00670_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05499_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02068_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00372_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07604_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08587_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00884_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01742_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04619_0_0_1_1_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0019_04237_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00157_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00912_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0027_00422_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01605_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0018_03834_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00323_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00654_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0015_01116_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00276_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00745_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0009_00082_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0017_00488_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05873_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0013_03328_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_04501_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0002_01023_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00404_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01840_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0020_00012_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00580_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0013_00208_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00922_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_05144_0_0_1_1_0_03.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00374_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06092_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00543_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0013_00279_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07229_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_04306_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_00362_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_04810_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00480_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00937_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04830_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00101_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05845_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0025_01070_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07091_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01745_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0022_00295_0_1_1_1_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01177_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00320_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00377_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01361_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01704_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06706_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00505_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02393_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_04234_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00004_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05157_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_04186_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_00480_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00734_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0002_01051_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_05523_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00088_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02114_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0015_00728_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0003_00606_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00575_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05092_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0025_01380_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00544_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01132_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03233_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01528_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00358_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0024_00546_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01646_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00198_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08396_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_06776_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02238_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0027_00597_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00735_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02414_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_04223_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06545_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07101_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02736_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01145_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00085_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00844_1_0_0_1_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02196_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00958_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00747_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00619_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00564_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_01139_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01124_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05547_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00455_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0013_00046_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08437_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03135_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_03096_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00240_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_04635_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0011_00132_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00456_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0013_03475_0_1_1_1_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01890_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0027_00354_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0022_00185_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0013_03241_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03096_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03896_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08256_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00840_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05904_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_08237_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0011_00820_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02885_0_1_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05737_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01092_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01483_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01116_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00299_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01508_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04209_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0029_00103_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0018_04027_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00649_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02422_0_0_0_0_1_03.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01969_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01191_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00732_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00168_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02041_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02828_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02903_0_1_1_2_0_01.png,1.0
